episode,category,puzzle_front,puzzle_back
https://ocdb.cc/episode/press-gang-v-bakers/,Styles of cooking,ST HRN TLN,SOUTHERN ITALIAN
https://ocdb.cc/episode/press-gang-v-bakers/,Things removed in the game Operation,BR KNH RT,BROKEN HEART
https://ocdb.cc/episode/press-gang-v-bakers/,Things removed in the game Operation,F NN YBN,FUNNY BONE
https://ocdb.cc/episode/press-gang-v-bakers/,Things removed in the game Operation,BT TRFL SNT HST MCH,BUTTERFLIES IN THE STOMACH
https://ocdb.cc/episode/press-gang-v-bakers/,Things removed in the game Operation,DMSP PL,ADAM&#039;S APPLE
https://ocdb.cc/episode/press-gang-v-bakers/,Major railway stations,WTRL,WATERLOO
https://ocdb.cc/episode/press-gang-v-bakers/,Major railway stations,GR NDCN TRL,GRAND CENTRAL
https://ocdb.cc/episode/press-gang-v-bakers/,Major railway stations,SH NJK,SHINJUKU
https://ocdb.cc/episode/press-gang-v-bakers/,Major railway stations,GR DNR D,GARE DU NORD
https://ocdb.cc/episode/press-gang-v-bakers/,Fictional rodents,STR TL TTL,STUART LITTLE
https://ocdb.cc/episode/press-gang-v-bakers/,Fictional rodents,RS TMS,RASTAMOUSE
https://ocdb.cc/episode/press-gang-v-bakers/,Fictional rodents,RPC HP,REEPICHEEP
https://ocdb.cc/episode/press-gang-v-bakers/,Fictional rodents,NGL NBLL RN,ANGELINA BALLERINA
https://ocdb.cc/episode/press-gang-v-bakers/,TV series set in the 1950s,H PPYD YS,HAPPY DAYS
https://ocdb.cc/episode/pilots-v-globetrotters/,Actors who have played Dracula,GR YLDMN,GARY OLDMAN
https://ocdb.cc/episode/pilots-v-globetrotters/,Actors who have played Dracula,CH RST PH RL,CHRISTOPHER LEE
https://ocdb.cc/episode/pilots-v-globetrotters/,Actors who have played Dracula,LS LN LSN,LESLIE NIELSEN
https://ocdb.cc/episode/pilots-v-globetrotters/,Actors who have played Dracula,B LLGS,BELA LUGOSI
https://ocdb.cc/episode/pilots-v-globetrotters/,World-famous ports,MNT GBY,MONTEGO BAY
https://ocdb.cc/episode/pilots-v-globetrotters/,World-famous ports,DR SS LM,DAR ES SALAAM
https://ocdb.cc/episode/pilots-v-globetrotters/,World-famous ports,H KFHL LND,HOOK OF HOLLAND
https://ocdb.cc/episode/pilots-v-globetrotters/,World-famous ports,PR TSD,PORT SAID
https://ocdb.cc/episode/pilots-v-globetrotters/,UK Christmas No. 1s,CNW FXT,CAN WE FIX IT?
https://ocdb.cc/episode/pilots-v-globetrotters/,UK Christmas No. 1s,HLLG DBY,"HELLO, GOODBYE"
https://ocdb.cc/episode/pilots-v-globetrotters/,UK Christmas No. 1s,WLLL WYS LVY,I WILL ALWAYS LOVE YOU
https://ocdb.cc/episode/pilots-v-globetrotters/,UK Christmas No. 1s,STYNT HRDY,STAY ANOTHER DAY
https://ocdb.cc/episode/pilots-v-globetrotters/,Places of entertainment,MS MNT RCD,AMUSEMENT ARCADE
https://ocdb.cc/episode/pilots-v-globetrotters/,Places of entertainment,MP H TH TR,AMPHITHEATRE
https://ocdb.cc/episode/pilots-v-globetrotters/,Places of entertainment,PRH S,OPERA HOUSE
https://ocdb.cc/episode/pilots-v-globetrotters/,Places of entertainment,BN GHL L,BINGO HALL
https://ocdb.cc/episode/pilots-v-globetrotters/,Plant diseases,BLC KS PT,BLACK SPOT
https://ocdb.cc/episode/press-gang-v-science-editors/,Cleaning products,W SHN GPL QD,WASHING-UP LIQUID
https://ocdb.cc/episode/press-gang-v-science-editors/,Cleaning products,SCRN GP WDR,SCOURING POWDER
https://ocdb.cc/episode/press-gang-v-science-editors/,Cleaning products,S GRSP,SUGAR SOAP
https://ocdb.cc/episode/press-gang-v-science-editors/,Cleaning products,BLC H,BLEACH
https://ocdb.cc/episode/press-gang-v-science-editors/,Sight impairments,G LCM,GLAUCOMA
https://ocdb.cc/episode/press-gang-v-science-editors/,Sight impairments,STG MTS M,ASTIGMATISM
https://ocdb.cc/episode/press-gang-v-science-editors/,Sight impairments,H YP RMT RP,HYPERMETROPIA
https://ocdb.cc/episode/press-gang-v-science-editors/,Sight impairments,C LRB LN DN SS,COLOUR BLINDNESS
https://ocdb.cc/episode/press-gang-v-science-editors/,US sitcoms and their settings,FRS RNDS TTL,FRASIER AND SEATTLE
https://ocdb.cc/episode/press-gang-v-science-editors/,US sitcoms and their settings,TWN DHLF MNN DM LB,TWO AND A HALF MEN AND MALIBU
https://ocdb.cc/episode/press-gang-v-science-editors/,US sitcoms and their settings,HP PYD YSN DMLWK,HAPPY DAYS AND MILWAUKEE
https://ocdb.cc/episode/press-gang-v-science-editors/,US sitcoms and their settings,SN FLDND NWYR KCTY,SEINFELD AND NEW YORK CITY
https://ocdb.cc/episode/press-gang-v-science-editors/,Tiebreaker,SL WND STDY WN STHRC,SLOW AND STEADY WINS THE RACE
https://ocdb.cc/episode/lasletts-v-board-gamers/,Rhodes Scholars,DW NH BBL,EDWIN HUBBLE
https://ocdb.cc/episode/lasletts-v-board-gamers/,Rhodes Scholars,N MWL F,NAOMI WOLF
https://ocdb.cc/episode/lasletts-v-board-gamers/,Rhodes Scholars,DW RDD BN,EDWARD DE BONO
https://ocdb.cc/episode/lasletts-v-board-gamers/,Rhodes Scholars,BL LCLN TN,BILL CLINTON
https://ocdb.cc/episode/lasletts-v-board-gamers/,Monty Python quotes,TH SS NXP RRT,THIS IS AN EX-PARROT
https://ocdb.cc/episode/lasletts-v-board-gamers/,Monty Python quotes,WH TH VTHR MNSV RD NFRS,WHAT HAVE THE ROMANS EVER DONE FOR US?
https://ocdb.cc/episode/lasletts-v-board-gamers/,Monty Python quotes,S PMSP MSP MSPM,SPAM SPAM SPAM SPAM
https://ocdb.cc/episode/lasletts-v-board-gamers/,Monty Python quotes,NB DYX PCTST HSPN SHQ STN,NOBODY EXPECTS THE SPANISH INQUISITION!
https://ocdb.cc/episode/lasletts-v-board-gamers/,Two names for the same chemical element,QC KSL V RNDMR C RY,QUICKSILVER AND MERCURY
https://ocdb.cc/episode/lasletts-v-board-gamers/,Two names for the same chemical element,SP LT RNDZ NC,SPELTER AND ZINC
https://ocdb.cc/episode/lasletts-v-board-gamers/,Two names for the same chemical element,WL FR MNDT NGS TN,WOLFRAM AND TUNGSTEN
https://ocdb.cc/episode/lasletts-v-board-gamers/,Two names for the same chemical element,N TRM NDS DM,NATRIUM AND SODIUM
https://ocdb.cc/episode/lasletts-v-board-gamers/,Worked or work for Private Eye,VC TRL WSSN TH,VICTOR LEWIS-SMITH
https://ocdb.cc/episode/lasletts-v-board-gamers/,Worked or work for Private Eye,BR NW GH,AUBERON WAUGH
https://ocdb.cc/episode/oenophiles-v-bakers/,Impressionists,R RYBRM NR,RORY BREMNER
https://ocdb.cc/episode/oenophiles-v-bakers/,Impressionists,MKY RWD,MIKE YARWOOD
https://ocdb.cc/episode/oenophiles-v-bakers/,Impressionists,R NNN CN,RONNI ANCONA
https://ocdb.cc/episode/oenophiles-v-bakers/,Impressionists,DB RST PHN SN,DEBRA STEPHENSON
https://ocdb.cc/episode/oenophiles-v-bakers/,Landlocked countries,THP,ETHIOPIA
https://ocdb.cc/episode/oenophiles-v-bakers/,Landlocked countries,LS,LAOS
https://ocdb.cc/episode/oenophiles-v-bakers/,Landlocked countries,CN TR LFR C NRP BLC,CENTRAL AFRICAN REPUBLIC
https://ocdb.cc/episode/oenophiles-v-bakers/,Landlocked countries,STR,AUSTRIA
https://ocdb.cc/episode/oenophiles-v-bakers/,Outer garments,WN DJM MR,WINDJAMMER
https://ocdb.cc/episode/oenophiles-v-bakers/,Outer garments,LST RTT,ULSTERETTE
https://ocdb.cc/episode/oenophiles-v-bakers/,Outer garments,CH SBL,CHASUBLE
https://ocdb.cc/episode/oenophiles-v-bakers/,Outer garments,PN CH,PONCHO
https://ocdb.cc/episode/oenophiles-v-bakers/,Folk music groups,THC HF TNS,THE CHIEFTAINS
https://ocdb.cc/episode/oenophiles-v-bakers/,Folk music groups,CP RCLL,CAPERCAILLIE
https://ocdb.cc/episode/oenophiles-v-bakers/,Folk music groups,ST LYS PN,STEELEYE SPAN
https://ocdb.cc/episode/oenophiles-v-bakers/,Folk music groups,FR P RT CN VN TN,FAIRPORT CONVENTION
https://ocdb.cc/episode/science-editors-v-board-gamers/,Impressionists,PLCZ NN,PAUL CÉZANNE
https://ocdb.cc/episode/science-editors-v-board-gamers/,Impressionists,CML LP SS RR,CAMILLE PISSARRO
https://ocdb.cc/episode/science-editors-v-board-gamers/,Impressionists,LFRD SS LY,ALFRED SISLEY
https://ocdb.cc/episode/science-editors-v-board-gamers/,Impressionists,DGR DGS,EDGAR DEGAS
https://ocdb.cc/episode/science-editors-v-board-gamers/,Words that contain COREN in order,NCH RNT,INCOHERENT
https://ocdb.cc/episode/science-editors-v-board-gamers/,Words that contain COREN in order,CC KSR NSS,COCKSURENESS
https://ocdb.cc/episode/science-editors-v-board-gamers/,Words that contain COREN in order,T RP SCHR N,TERPSICHOREAN
https://ocdb.cc/episode/science-editors-v-board-gamers/,Words that contain COREN in order,C FRN DLY,ECOFRIENDLY
https://ocdb.cc/episode/science-editors-v-board-gamers/,Also known as Papa,RN STH M NGW Y,ERNEST HEMINGWAY
https://ocdb.cc/episode/science-editors-v-board-gamers/,Also known as Papa,PN THN TL PH BT,P IN THE NATO ALPHABET
https://ocdb.cc/episode/science-editors-v-board-gamers/,Also known as Papa,F RN ÇSD VLR,FRANÇOIS DUVALIER
https://ocdb.cc/episode/science-editors-v-board-gamers/,Also known as Papa,TLNF THR,ITALIAN FATHER
https://ocdb.cc/episode/globetrotters-v-bakers/,Nicknames given to British cities,LDRK,AULD REEKIE
https://ocdb.cc/episode/globetrotters-v-bakers/,Nicknames given to British cities,THG RT WN,THE GREAT WEN
https://ocdb.cc/episode/globetrotters-v-bakers/,Nicknames given to British cities,Q NFT HST H,QUEEN OF THE SOUTH
https://ocdb.cc/episode/globetrotters-v-bakers/,Nicknames given to British cities,THG RNTC TY,THE GRANITE CITY
https://ocdb.cc/episode/globetrotters-v-bakers/,Famous Latin mottoes,P RR DD STR,PER ARDUA AD ASTRA
https://ocdb.cc/episode/globetrotters-v-bakers/,Famous Latin mottoes,PLR BSN M,E PLURIBUS UNUM
https://ocdb.cc/episode/globetrotters-v-bakers/,Famous Latin mottoes,NVCT,INVICTA
https://ocdb.cc/episode/globetrotters-v-bakers/,Famous Latin mottoes,R SGR TR TS,ARS GRATIA ARTIS
https://ocdb.cc/episode/globetrotters-v-bakers/,B-movies,TT C KFT HFF TYF TW MN,ATTACK OF THE FIFTY FOOT WOMAN
https://ocdb.cc/episode/globetrotters-v-bakers/,B-movies,THB LB,THE BLOB
https://ocdb.cc/episode/globetrotters-v-bakers/,B-movies,GLNR GLND,GLEN OR GLENDA
https://ocdb.cc/episode/globetrotters-v-bakers/,B-movies,WSTNG WR WLF,I WAS A TEENAGE WEREWOLF
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Scandinavian TV series,WL LN DR,WALLANDER
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Scandinavian TV series,THB RDG,THE BRIDGE
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Scandinavian TV series,MTDR,MATADOR
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Scandinavian TV series,BRGN,BORGEN
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Merged singer-songwriters,JM STY LRS WFT,JAMES TAYLOR SWIFT
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Merged singer-songwriters,G RGM CHLB BL,GEORGE MICHAEL BUBLÉ
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Merged singer-songwriters,CR GDV DGRY,CRAIG DAVID GRAY
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Merged singer-songwriters,LT NJH NDN VR,ELTON JOHN DENVER
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Concepts in mathematics,BL NLG BR,BOOLEAN ALGEBRA
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Concepts in mathematics,NW T NR PHSNM TH D,NEWTON-RAPHSON METHOD
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Concepts in mathematics,CL DN GMT RY,EUCLIDEAN GEOMETRY
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Concepts in mathematics,M ND LBR TST,MANDLEBROT SET
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Works of Édouard Manet,LNCH NNT HGR SS,LUNCHEON ON THE GRASS
https://ocdb.cc/episode/oenophiles-v-board-gamers/,Works of Édouard Manet,THBS NT HDR NKR,THE ABSINTHE DRINKER
https://ocdb.cc/episode/lasletts-v-bakers/,Four shades of grey,B TTLS HP,BATTLESHIP
https://ocdb.cc/episode/lasletts-v-bakers/,Four shades of grey,C HRC L,CHARCOAL
https://ocdb.cc/episode/lasletts-v-bakers/,Four shades of grey,TT TLTL,TATTLETALE
https://ocdb.cc/episode/lasletts-v-bakers/,Four shades of grey,SLT,SLATE
https://ocdb.cc/episode/lasletts-v-bakers/,Solar activity or its results,SL RF LR,SOLAR FLARE
https://ocdb.cc/episode/lasletts-v-bakers/,Solar activity or its results,CRN LMS SJC TN,CORONAL MASS EJECTION
https://ocdb.cc/episode/lasletts-v-bakers/,Solar activity or its results,RRS TRLS,AURORA AUSTRALIS
https://ocdb.cc/episode/lasletts-v-bakers/,Solar activity or its results,MG NT CST RM,MAGNETIC STORM
https://ocdb.cc/episode/lasletts-v-bakers/,Ironic idioms (e.g. Hobson&#039;s choice),SH NKSP NY,SHANKS&#039; PONY
https://ocdb.cc/episode/lasletts-v-bakers/,Ironic idioms (e.g. Hobson&#039;s choice),D MSL,ADAM&#039;S ALE
https://ocdb.cc/episode/lasletts-v-bakers/,Ironic idioms (e.g. Hobson&#039;s choice),L XND RSBR D,ALEXANDER&#039;S BEARD
https://ocdb.cc/episode/lasletts-v-bakers/,Ironic idioms (e.g. Hobson&#039;s choice),BS MN SHL DY,BUSMAN&#039;S HOLIDAY
https://ocdb.cc/episode/lasletts-v-bakers/,Terms used in a newspaper office,PL LQT,PULL QUOTE
https://ocdb.cc/episode/lasletts-v-bakers/,Terms used in a newspaper office,D DTRD TN,DEAD TREE EDITION
https://ocdb.cc/episode/board-gamers-v-bakers/,British Isles,LDR NY,ALDERNEY
https://ocdb.cc/episode/board-gamers-v-bakers/,British Isles,GG,EIGG
https://ocdb.cc/episode/board-gamers-v-bakers/,British Isles,ST HST,SOUTH UIST
https://ocdb.cc/episode/board-gamers-v-bakers/,British Isles,SL FW GHT,ISLE OF WIGHT
https://ocdb.cc/episode/board-gamers-v-bakers/,X-rated parodies of famous films,MR CNB TY,AMERICAN BOOTY
https://ocdb.cc/episode/board-gamers-v-bakers/,X-rated parodies of famous films,PL PF RCT N,PULP FRICTION
https://ocdb.cc/episode/board-gamers-v-bakers/,X-rated parodies of famous films,FLS HGR DN,FLESH GORDON
https://ocdb.cc/episode/board-gamers-v-bakers/,X-rated parodies of famous films,SH VN GRY NSP R VTS,SHAVING RYAN&#039;S PRIVATES
https://ocdb.cc/episode/board-gamers-v-bakers/,UK postcode district and equivalent US state,DR BYN DD LWR,DERBY AND DELAWARE
https://ocdb.cc/episode/board-gamers-v-bakers/,UK postcode district and equivalent US state,STL BNSN DLBM,ST ALBANS AND ALABAMA
https://ocdb.cc/episode/board-gamers-v-bakers/,UK postcode district and equivalent US state,PS LYN DPNNSY LVN,PAISLEY AND PENNSYLVANIA
https://ocdb.cc/episode/board-gamers-v-bakers/,UK postcode district and equivalent US state,L NCST RNDL SN,LANCASTER AND LOUISIANA
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Rhyming phrases meaning &quot;chaotic&quot;,HG GLD YPGG LDY,HIGGLEDY-PIGGLEDY
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Rhyming phrases meaning &quot;chaotic&quot;,HL TRSK LTR,HELTER-SKELTER
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Rhyming phrases meaning &quot;chaotic&quot;,HR MSC RM,HARUM-SCARUM
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Rhyming phrases meaning &quot;chaotic&quot;,P LLML L,PELL-MELL
https://ocdb.cc/episode/heath-family-v-exhibitionists/,From Birmingham,CDB RYS CHC LT,CADBURY&#039;S CHOCOLATE
https://ocdb.cc/episode/heath-family-v-exhibitionists/,From Birmingham,BLC KSB B TH,BLACK SABBATH
https://ocdb.cc/episode/heath-family-v-exhibitionists/,From Birmingham,BRT NS F RS T DNC NM,BRITAIN&#039;S FIRST ODEON CINEMA
https://ocdb.cc/episode/heath-family-v-exhibitionists/,From Birmingham,S PG HTT JN CTN,SPAGHETTI JUNCTION
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Definitions of &quot;miss&quot;,TF LTR CH,TO FAIL TO REACH
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Definitions of &quot;miss&quot;,NMR RDW MN,UNMARRIED WOMAN
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Definitions of &quot;miss&quot;,TMT,TO OMIT
https://ocdb.cc/episode/heath-family-v-exhibitionists/,Definitions of &quot;miss&quot;,FM LTCHR,FEMALE TEACHER
https://ocdb.cc/episode/europhiles-v-relatives/,Cities in Japan,Y KHM,YOKOHAMA
https://ocdb.cc/episode/europhiles-v-relatives/,Cities in Japan,SP PR,SAPPORO
https://ocdb.cc/episode/europhiles-v-relatives/,Cities in Japan,NGS K,NAGASAKI
https://ocdb.cc/episode/europhiles-v-relatives/,Cities in Japan,FN BS H,FUNABASHI
https://ocdb.cc/episode/europhiles-v-relatives/,Euphemisms for &quot;go to the lavatory&quot;,P WD RNSNS,POWDER ONE&#039;S NOSE
https://ocdb.cc/episode/europhiles-v-relatives/,Euphemisms for &quot;go to the lavatory&quot;,V STT HLT TLB YSRM,VISIT THE LITTLE BOYS&#039; ROOM
https://ocdb.cc/episode/europhiles-v-relatives/,Euphemisms for &quot;go to the lavatory&quot;,ST HF CLTS,USE THE FACILITIES
https://ocdb.cc/episode/europhiles-v-relatives/,Euphemisms for &quot;go to the lavatory&quot;,SM NBTD G,SEE A MAN ABOUT A DOG
https://ocdb.cc/episode/europhiles-v-relatives/,Scarf wearers,T HSN WMN,THE SNOWMAN
https://ocdb.cc/episode/europhiles-v-relatives/,Scarf wearers,THF RTHD CTR,THE FOURTH DOCTOR
https://ocdb.cc/episode/europhiles-v-relatives/,Scarf wearers,PN LPP TS TP,PENELOPE PITSTOP
https://ocdb.cc/episode/europhiles-v-relatives/,Scarf wearers,SDR DN CN,ISADORA DUNCAN
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Attributes from &quot;Monday&#039;s Child&quot;,WR KSH RD FRLV NG,WORKS HARD FOR A LIVING
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Attributes from &quot;Monday&#039;s Child&quot;,H SFR TG,HAS FAR TO GO
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Attributes from &quot;Monday&#039;s Child&quot;,SLVN GNDG V NG,IS LOVING AND GIVING
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Attributes from &quot;Monday&#039;s Child&quot;,SBN NYN DBL THN DGD NDGY,IS BONNY AND BLITHE AND GOOD AND GAY
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,"Ironic, according to Alanis Morissette",RNNY RW DDN GDY,RAIN ON YOUR WEDDING DAY
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,"Ironic, according to Alanis Morissette",BL CKFL YNY RC HRD NNY,A BLACK FLY IN YOUR CHARDONNAY
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,"Ironic, according to Alanis Morissette",TR FFCJ MWH NY RL RD YLT,A TRAFFIC JAM WHEN YOU&#039;RE ALREADY LATE
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,"Ironic, according to Alanis Morissette",TNT HS NDS PNS,TEN THOUSAND SPOONS
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Mexican states,TBS C,TABASCO
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Mexican states,BJC LF RN,BAJA CALIFORNIA
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Mexican states,V RC RZ,VERACRUZ
https://ocdb.cc/episode/welsh-learners-v-software-engineers/,Mexican states,C HHH,CHIHUAHUA
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,18th-century inventions,LG HTNN GRD,LIGHTNING ROD
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,18th-century inventions,PNF RT,PIANOFORTE
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,18th-century inventions,H TRBL LN,HOT-AIR BALLOON
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,18th-century inventions,SP NNN GML,SPINNING MULE
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Perfume and perfume house,PL NDR LP HLRN,POLO AND RALPH LAUREN
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Perfume and perfume house,BTF LNDS TLD R,BEAUTIFUL AND ESTEE LAUDER
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Perfume and perfume house,LDSS YN DSS YMYK,L&#039;EAU D&#039;ISSY AND ISSY MIYAKE
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Perfume and perfume house,B RTN DFB RG,BRUT AND FABERGE
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Songs from the musical &quot;Joseph&quot;,NYD RMW L LD,ANY DREAM WILL DO
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Songs from the musical &quot;Joseph&quot;,NMR NGL NH VN,ONE MORE ANGEL IN HEAVEN
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Songs from the musical &quot;Joseph&quot;,PRP RP HRH,POOR POOR PHARAOH
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Songs from the musical &quot;Joseph&quot;,C LS VR YDR,CLOSE EVERY DOOR
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Things a naughty child might say,HH TMF RST,HE HIT ME FIRST
https://ocdb.cc/episode/erstwhile-athletes-v-record-collectors/,Things a naughty child might say,TW SLKT HTWHN GTHR,IT WAS LIKE THAT WHEN I GOT HERE
